Date,High,Low,Open,Close,Volume,Adj Close,Name
2006-01-03,59.099998474121094,57.06000137329102,57.25,59.08000183105469,13296000.0,34.89894485473633,CVX
2006-01-04,59.08000183105469,58.43000030517578,59.08000183105469,58.90999984741211,8838700.0,34.79852294921875,CVX
2006-01-05,58.959999084472656,57.849998474121094,58.68000030517578,58.18999862670898,8634800.0,34.37320709228516,CVX
2006-01-06,59.56999969482422,58.59000015258789,58.95000076293945,59.25,9609000.0,34.99937057495117,CVX
2006-01-09,59.58000183105469,58.54999923706055,59.4900016784668,58.95000076293945,6442300.0,34.822154998779304,CVX
2006-01-10,59.47999954223633,58.75,58.7599983215332,59.2400016784668,6969000.0,34.99346160888672,CVX
2006-01-11,60.0,58.6500015258789,59.22000122070313,59.84000015258789,6451300.0,35.34788513183594,CVX
2006-01-12,60.59000015258789,59.61000061035156,60.0,59.88999938964844,7535200.0,35.37741470336914,CVX
2006-01-13,60.61999893188477,59.75,59.88999938964844,60.36000061035156,5867900.0,35.655052185058594,CVX
2006-01-17,61.9000015258789,60.72000122070313,60.9000015258789,61.86000061035156,8751800.0,36.54111099243164,CVX
2006-01-18,62.0,60.459999084472656,61.97999954223633,60.9000015258789,8984000.0,35.97403335571289,CVX
2006-01-19,61.75,60.209999084472656,60.4000015258789,61.599998474121094,7877800.0,36.38752746582031,CVX
2006-01-20,62.43000030517578,60.75,62.0,61.11999893188477,11189300.0,36.10398864746094,CVX
2006-01-23,62.38000106811523,60.52000045776367,61.09000015258789,62.209999084472656,8962800.0,36.74785232543945,CVX
2006-01-24,62.72000122070313,61.79999923706055,62.04999923706055,62.04999923706055,8400100.0,36.65335083007813,CVX
2006-01-25,62.54999923706055,60.52999877929688,62.29999923706055,61.2599983215332,12446800.0,36.18668746948242,CVX
2006-01-26,61.5,60.11000061035156,61.5,60.22000122070313,14414400.0,35.57235717773437,CVX
2006-01-27,60.7599983215332,59.79999923706055,60.099998474121094,60.38000106811523,16687800.0,35.6668586730957,CVX
2006-01-30,60.849998474121094,59.81000137329102,60.849998474121094,60.75,12625000.0,35.88542175292969,CVX
2006-01-31,60.599998474121094,59.27000045776367,60.40999984741211,59.38000106811523,15266500.0,35.07616424560547,CVX
2006-02-01,59.79999923706055,58.599998474121094,59.38000106811523,58.70000076293945,11121300.0,34.67447280883789,CVX
2006-02-02,59.04999923706055,57.75,58.709999084472656,58.5099983215332,9142700.0,34.562240600585945,CVX
2006-02-03,58.68999862670898,57.36999893188477,58.11999893188477,57.5,11274800.0,33.96564483642578,CVX
2006-02-06,59.41999816894531,58.0,58.0,58.84000015258789,9908000.0,34.757179260253906,CVX
2006-02-07,58.540000915527344,57.599998474121094,58.540000915527344,57.7400016784668,9927100.0,34.107406616210945,CVX
2006-02-08,58.18000030517578,56.79999923706055,57.7400016784668,57.88999938964844,9877700.0,34.195987701416016,CVX
2006-02-09,58.97000122070313,56.72999954223633,58.11999893188477,56.9000015258789,11167100.0,33.6112060546875,CVX
2006-02-10,57.4900016784668,56.0,57.31999969482422,56.61000061035156,12130600.0,33.439895629882805,CVX
2006-02-13,57.59000015258789,56.349998474121094,56.63000106811523,56.61999893188477,8094000.0,33.44580841064453,CVX
2006-02-14,56.29999923706055,55.40999984741211,55.849998474121094,55.72000122070313,12426900.0,33.177852630615234,CVX
2006-02-15,56.36999893188477,55.5,55.849998474121094,55.959999084472656,11940500.0,33.32076644897461,CVX
2006-02-16,56.59000015258789,55.959999084472656,56.099998474121094,56.29999923706055,10606900.0,33.523223876953125,CVX
2006-02-17,57.38999938964844,56.29999923706055,56.77999877929688,57.16999816894531,10893000.0,34.04123687744141,CVX
2006-02-21,58.4000015258789,57.4900016784668,57.9900016784668,57.9000015258789,9605400.0,34.47592544555664,CVX
2006-02-22,57.9000015258789,56.90999984741211,57.9000015258789,57.2400016784668,7623200.0,34.08292770385742,CVX
2006-02-23,57.75,56.790000915527344,57.099998474121094,57.13999938964844,9232800.0,34.023387908935554,CVX
2006-02-24,57.97000122070313,57.4000015258789,57.56000137329102,57.6500015258789,8450000.0,34.32706451416016,CVX
2006-02-27,57.72000122070313,57.04999923706055,57.6500015258789,57.099998474121094,6204800.0,33.999568939208984,CVX
2006-02-28,56.84000015258789,56.22999954223633,56.68999862670898,56.47999954223633,8858000.0,33.63039779663086,CVX
2006-03-01,57.290000915527344,56.63000106811523,56.72000122070313,57.2400016784668,7391900.0,34.08292770385742,CVX
2006-03-02,57.59000015258789,56.5,57.2400016784668,57.0099983215332,10056900.0,33.94598388671875,CVX
2006-03-03,57.43999862670898,56.66999816894531,56.81999969482422,56.97000122070313,9471600.0,33.922164916992195,CVX
2006-03-06,56.86000061035156,55.81000137329102,56.75,55.849998474121094,9684300.0,33.25526809692383,CVX
2006-03-07,55.93999862670898,54.95000076293945,55.849998474121094,55.31999969482422,10783000.0,32.939685821533196,CVX
2006-03-08,55.63000106811523,54.1500015258789,55.31999969482422,55.11999893188477,14190200.0,32.82059097290039,CVX
2006-03-09,55.599998474121094,54.45000076293945,55.47000122070313,54.45000076293945,11726300.0,32.42164993286133,CVX
2006-03-10,54.599998474121094,53.7599983215332,54.1500015258789,54.08000183105469,11114000.0,32.201343536376946,CVX
2006-03-13,55.38000106811523,54.2599983215332,54.52999877929688,55.18000030517578,10585600.0,32.8563232421875,CVX
2006-03-14,56.47000122070313,55.02999877929688,55.20000076293945,56.349998474121094,10098600.0,33.552989959716804,CVX
2006-03-15,56.599998474121094,55.68000030517578,56.5,56.5,8740200.0,33.642303466796875,CVX
2006-03-16,58.02999877929688,56.27999877929688,56.5099983215332,57.7400016784668,11252700.0,34.38064193725586,CVX
2006-03-17,58.040000915527344,57.02000045776367,57.97999954223633,57.18000030517578,9385900.0,34.04721069335937,CVX
2006-03-20,57.43000030517578,56.6500015258789,57.0,56.75,6876200.0,33.79115676879883,CVX
2006-03-21,57.099998474121094,56.1500015258789,56.599998474121094,56.56999969482422,6231400.0,33.683975219726555,CVX
2006-03-22,57.2400016784668,56.25,56.41999816894531,56.4900016784668,6398400.0,33.636341094970696,CVX
2006-03-23,56.86999893188477,56.20000076293945,56.65999984741211,56.63000106811523,7381200.0,33.719711303710945,CVX
2006-03-24,57.79999923706055,56.6500015258789,56.70000076293945,57.56999969482422,9533000.0,34.279434204101555,CVX
2006-03-27,58.41999816894531,57.33000183105469,57.849998474121094,58.209999084472656,7296100.0,34.66051483154297,CVX
2006-03-28,58.86999893188477,57.81999969482422,58.40999984741211,57.86000061035156,8749800.0,34.45210647583008,CVX
2006-03-29,58.83000183105469,57.54999923706055,57.54999923706055,58.63000106811523,7322100.0,34.910579681396484,CVX
2006-03-30,59.290000915527344,58.4000015258789,58.75,58.5099983215332,6748300.0,34.839141845703125,CVX
2006-03-31,58.41999816894531,57.65999984741211,58.2599983215332,57.97000122070313,7363200.0,34.51759719848633,CVX
2006-04-03,59.20000076293945,58.22999954223633,58.349998474121094,58.34000015258789,6919400.0,34.737903594970696,CVX
2006-04-04,59.1500015258789,58.06000137329102,58.349998474121094,58.90999984741211,5795800.0,35.077316284179695,CVX
2006-04-05,59.5099983215332,58.61000061035156,58.90999984741211,59.5,6873800.0,35.428627014160156,CVX
2006-04-06,59.84000015258789,58.959999084472656,59.6500015258789,59.40999984741211,5212200.0,35.37502670288086,CVX
2006-04-07,59.68999862670898,58.38999938964844,59.68000030517578,58.6500015258789,6880500.0,34.92251205444336,CVX
2006-04-10,59.81999969482422,59.11000061035156,59.13999938964844,59.72000122070313,7380200.0,35.559608459472656,CVX
2006-04-11,60.52999877929688,59.27999877929688,59.9000015258789,59.459999084472656,7476800.0,35.404808044433594,CVX
2006-04-12,59.7599983215332,58.45000076293945,59.209999084472656,58.66999816894531,7136800.0,34.93440628051758,CVX
2006-04-13,58.95000076293945,58.0,58.4000015258789,58.77999877929688,5250200.0,34.99990463256836,CVX
